,mall_id,shop_id,wifis_mean_inten
63,m_1021,s_783000,"{'b_6411442': -61.0, 'b_6411443': -60.0, 'b_21603060': -73.0, 'b_7030079': -56.0, 'b_23452705': -59.0, 'b_6207732': -54.0, 'b_49842805': -74.0, 'b_6203463': -66.0, 'b_6203462': -73.0, 'b_54039347': -76.0, 'b_6203403': -75.0, 'b_7030080': -52.0, 'b_7028726': -68.0, 'b_7028725': -73.0, 'b_6207731': -56.0, 'b_22406136': -37.0, 'b_40350865': -78.0, 'b_40350864': -74.0, 'b_45128089': -74.0, 'b_30592019': -42.0, 'b_30592018': -35.0, 'b_44293569': -78.0, 'b_1178680': -70.0, 'b_7028675': -72.0, 'b_36897923': -73.0, 'b_7107027': -61.0, 'b_7107026': -61.0}"
64,m_1021,s_864831,"{'b_7028820': -67.0, 'b_6411440': -66.0, 'b_46345938': -69.0, 'b_23452602': -80.0, 'b_27970710': -61.0, 'b_27970711': -61.0, 'b_6411448': -55.0, 'b_6411449': -53.0, 'b_52130936': -65.0, 'b_52130935': -66.0, 'b_7107022': -69.0, 'b_5530026': -65.0, 'b_6207680': -62.0, 'b_6203563': -66.0, 'b_26348728': -77.0, 'b_6203500': -47.0, 'b_6203501': -44.0, 'b_20464503': -56.0, 'b_7852745': -60.0, 'b_6203426': -63.0, 'b_6411445': -69.0, 'b_56780917': -43.0, 'b_7107032': -55.0, 'b_7107033': -54.0, 'b_38350227': -64.0, 'b_6207677': -59.0, 'b_7028762': -46.0, 'b_6411436': -70.0, 'b_6203489': -64.0, 'b_879324': -80.0, 'b_6991755': -64.0, 'b_6411438': -70.0, 'b_6207678': -59.0, 'b_15413397': -72.0, 'b_7028763': -44.0, 'b_7107094': -72.0, 'b_23452853': -69.0, 'b_7107024': -65.0, 'b_7030027': -58.0, 'b_6411465': -73.0, 'b_1934502': -60.0, 'b_6203516': -70.0, 'b_6191114': -65.0, 'b_22070816': -79.0, 'b_20402787': -63.0, 'b_6415827': -53.0, 'b_7107047': -74.0, 'b_7028694': -65.0, 'b_5153454': -55.0, 'b_52848838': -68.0, 'b_6411514': -72.0, 'b_7107049': -69.0, 'b_7028750': -69.0, 'b_7028757': -70.0, 'b_6064803': -64.0, 'b_14117233': -61.0, 'b_7107020': -71.0, 'b_7028777': -68.0, 'b_7030028': -62.0, 'b_35899197': -81.0, 'b_6203495': -70.0, 'b_7107029': -69.0, 'b_14599432': -64.0, 'b_7030030': -62.0, 'b_7028751': -64.0, 'b_44535279': -64.0, 'b_6411467': -70.0}"
65,m_1021,s_958323,"{'b_5706549': -49.0, 'b_40218435': -64.0, 'b_40218436': -74.0, 'b_38313773': -76.0, 'b_9444188': -47.0, 'b_32625970': -81.0, 'b_32055268': -60.0, 'b_32055269': -71.0, 'b_57155851': -62.0, 'b_54998912': -58.0, 'b_49466310': -60.0, 'b_35718937': -48.0, 'b_47824234': -60.0, 'b_37943568': -57.0, 'b_37943569': -68.0, 'b_46316884': -57.0, 'b_39831783': -77.0, 'b_5706472': -62.0, 'b_38185297': -58.0, 'b_38185296': -50.0, 'b_38056366': -62.0, 'b_38056367': -72.0, 'b_53576994': -62.0, 'b_11836123': -79.0, 'b_56928243': -64.0, 'b_33325401': -64.0, 'b_49464441': -60.0, 'b_49133486': -77.0, 'b_15238522': -66.0, 'b_15238521': -59.0}"
66,m_1021,s_98728,"{'b_21661203': -69.0, 'b_21661202': -70.0, 'b_44456335': -49.0, 'b_7030053': -59.0, 'b_7030054': -55.0, 'b_6207708': -55.0, 'b_21660668': -61.0, 'b_29154956': -54.0, 'b_29154957': -54.0, 'b_21660754': -58.0, 'b_19725923': -67.0, 'b_23452669': -64.0, 'b_6207707': -60.0}"
67,m_1085,s_1016621,"{'b_23451762': -75.0, 'b_32535540': -45.0, 'b_33556143': -64.0, 'b_33556144': -63.0, 'b_23451089': -77.0, 'b_441166': -74.0}"
68,m_1085,s_10288,"{'b_46297164': -76.0, 'b_25639943': -52.0, 'b_25639942': -52.0, 'b_25639842': -49.0, 'b_22501734': -79.0, 'b_25639841': -50.0, 'b_25639965': -46.0, 'b_25639964': -48.0, 'b_23451046': -78.0, 'b_23451028': -79.0, 'b_23451029': -76.0, 'b_33556870': -80.0, 'b_22384641': -76.0, 'b_31670154': -64.0, 'b_22501735': -78.0, 'b_40735460': -81.0, 'b_23451527': -79.0, 'b_23451045': -79.0, 'b_23451039': -76.0, 'b_23451038': -73.0, 'b_23451071': -77.0, 'b_22501733': -76.0, 'b_23451072': -75.0, 'b_23451030': -73.0, 'b_49711990': -82.0, 'b_38753434': -80.0, 'b_21773960': -50.0, 'b_21773961': -51.0, 'b_57206287': -80.0}"
69,m_1085,s_117363,"{'b_46353677': -42.0, 'b_11843856': -84.0, 'b_19276512': -43.0, 'b_42787161': -84.0}"
70,m_1085,s_1187707,"{'b_56219178': -65.0, 'b_27677152': -66.0, 'b_1514280': -46.0}"
71,m_1085,s_12258,"{'b_33556902': -76.0, 'b_33557570': -76.0, 'b_33557571': -80.0, 'b_23451045': -80.0, 'b_49047415': -80.0, 'b_30228929': -78.0, 'b_29656441': -80.0, 'b_34366047': -57.0, 'b_34366046': -53.0, 'b_34366045': -55.0, 'b_34366044': -54.0, 'b_33556479': -77.0, 'b_34366048': -55.0, 'b_23817813': -75.0, 'b_13900257': -78.0, 'b_18126919': -76.0, 'b_33557541': -61.0, 'b_33557540': -66.0, 'b_23451528': -81.0, 'b_34370578': -64.0, 'b_34370574': -63.0, 'b_34370575': -63.0, 'b_34370576': -62.0, 'b_34370577': -64.0, 'b_23451039': -79.0, 'b_33555178': -79.0, 'b_34355908': -60.0, 'b_34355909': -60.0, 'b_30228930': -77.0, 'b_33556903': -74.0, 'b_49047414': -77.0, 'b_34355905': -59.0, 'b_34355906': -60.0, 'b_34355907': -59.0, 'b_33555177': -74.0, 'b_33556885': -82.0, 'b_33556884': -78.0, 'b_33557034': -80.0, 'b_23451582': -80.0, 'b_57206287': -80.0, 'b_2246926': -78.0, 'b_50570147': -67.0, 'b_50570146': -60.0}"
72,m_1085,s_149996,"{'b_33556320': -78.0, 'b_14875268': -72.0, 'b_14875269': -79.0, 'b_33555855': -73.0, 'b_33556048': -61.0, 'b_18183080': -45.0, 'b_33556047': -65.0, 'b_33556288': -74.0, 'b_18695066': -46.0, 'b_33556282': -70.0, 'b_28153776': -67.0}"
73,m_1085,s_1509930,"{'b_46353677': -46.0, 'b_19276512': -47.0, 'b_43936255': -81.0, 'b_42787161': -83.0}"
74,m_1085,s_174242,"{'b_12546947': -36.0, 'b_14159458': -76.0, 'b_33555061': -68.0, 'b_55309472': -56.0, 'b_55309473': -73.0, 'b_33556151': -67.0, 'b_4240835': -76.0, 'b_14159459': -83.0, 'b_49047414': -66.0, 'b_49047415': -63.0}"
75,m_1085,s_1871093,"{'b_48713429': -66.0, 'b_13937604': -83.0, 'b_32190071': -74.0, 'b_54002746': -82.0, 'b_40971884': -84.0, 'b_37900090': -70.0}"
76,m_1085,s_1937664,"{'b_34435941': -51.0, 'b_441185': -71.0}"
77,m_1085,s_213546,"{'b_14159458': -71.0, 'b_14159459': -78.0, 'b_31862576': -61.0, 'b_12546947': -78.0, 'b_33556894': -67.0, 'b_4240835': -71.0, 'b_6012820': -80.0, 'b_30880650': -52.0, 'b_50570166': -69.0, 'b_31862562': -47.0, 'b_32466378': -80.0, 'b_49047414': -63.0, 'b_49047415': -69.0, 'b_33556893': -60.0, 'b_33555060': -70.0, 'b_33555061': -77.0, 'b_55309472': -77.0, 'b_55309473': -80.0, 'b_33556151': -68.0, 'b_33556150': -64.0, 'b_23648266': -67.0, 'b_50570167': -75.0, 'b_2678651': -63.0, 'b_50570169': -80.0}"
78,m_1085,s_242593,"{'b_12546947': -62.0, 'b_14159458': -58.0, 'b_14159459': -67.0, 'b_4240835': -63.0, 'b_55309473': -66.0, 'b_33556151': -52.0, 'b_31862576': -76.0, 'b_50570167': -81.0, 'b_21702123': -58.0, 'b_49047415': -45.0}"
79,m_1085,s_25873,"{'b_33557248': -46.0, 'b_23451080': -71.0, 'b_8633588': -73.0, 'b_33557256': -75.0, 'b_30531447': -78.0, 'b_14884599': -67.0, 'b_49175028': -68.0, 'b_33555035': -83.0, 'b_33557247': -49.0, 'b_23451079': -63.0, 'b_23451118': -61.0}"
80,m_1085,s_2609489,"{'b_46353677': -39.0, 'b_19276512': -53.0}"
81,m_1085,s_28586,"{'b_33557576': -55.0, 'b_37513344': -74.0, 'b_52767037': -78.0, 'b_33557575': -50.0, 'b_35876369': -73.0, 'b_33557563': -60.0, 'b_33557258': -74.0, 'b_15396209': -71.0, 'b_15396208': -62.0, 'b_38215273': -70.0, 'b_33557562': -60.0, 'b_38011565': -72.0, 'b_55545861': -72.0, 'b_52499089': -77.0, 'b_29186407': -74.0, 'b_14739250': -58.0, 'b_55420301': -74.0, 'b_55420302': -79.0, 'b_33557232': -62.0, 'b_33557231': -63.0}"
82,m_1085,s_2885451,"{'b_33557576': -71.0, 'b_33557248': -74.0, 'b_52767037': -64.0, 'b_33557563': -55.0, 'b_33557258': -53.0, 'b_33557256': -59.0, 'b_14831664': -63.0, 'b_38011565': -46.0}"
83,m_1085,s_2924939,"{'b_30857296': -71.0, 'b_33556858': -65.0, 'b_37873392': -74.0, 'b_30857295': -63.0, 'b_50648502': -45.0}"
84,m_1085,s_2967435,"{'b_33557576': -60.0, 'b_52767037': -61.0, 'b_33557563': -45.0, 'b_33557562': -42.0, 'b_38215273': -60.0, 'b_38215274': -78.0, 'b_52499089': -75.0, 'b_7612914': -71.0, 'b_38011565': -58.0, 'b_14739250': -73.0, 'b_55420302': -72.0, 'b_33557232': -75.0}"
85,m_1085,s_2973950,"{'b_33557248': -69.0, 'b_23451080': -73.0, 'b_33557256': -79.0, 'b_14884599': -36.0, 'b_14831664': -74.0, 'b_49655393': -76.0, 'b_49175029': -77.0, 'b_33557247': -62.0, 'b_26389069': -76.0, 'b_23451118': -79.0, 'b_23451023': -80.0, 'b_49175028': -69.0, 'b_23451079': -67.0, 'b_1876130': -76.0, 'b_42074121': -75.0}"
86,m_1085,s_2995881,"{'b_7612914': -66.0, 'b_14831664': -63.0, 'b_52767037': -63.0, 'b_38011565': -47.0}"
87,m_1085,s_3139722,"{'b_28050659': -77.0, 'b_11917434': -81.0, 'b_28061223': -78.0, 'b_28028250': -80.0, 'b_55210635': -30.0, 'b_28073362': -67.0, 'b_28028578': -76.0, 'b_28028393': -81.0, 'b_41954665': -81.0, 'b_14439663': -77.0}"
88,m_1085,s_329080,"{'b_46353677': -35.0, 'b_19276512': -47.0}"
89,m_1085,s_3295781,"{'b_33557419': -69.0, 'b_33557589': -56.0, 'b_42788906': -70.0, 'b_33557443': -74.0, 'b_441283': -70.0, 'b_33557073': -68.0, 'b_33557072': -74.0, 'b_33557077': -72.0, 'b_443348': -70.0, 'b_33557590': -56.0, 'b_33557592': -71.0, 'b_33557550': -76.0, 'b_438384': -70.0, 'b_41907204': -77.0, 'b_38255791': -45.0, 'b_38255790': -35.0}"
90,m_1085,s_3295811,"{'b_441476': -70.0, 'b_30090703': -71.0, 'b_28177009': -69.0, 'b_40274817': -40.0, 'b_40274818': -49.0, 'b_30090761': -61.0}"
91,m_1085,s_3297436,"{'b_33557576': -66.0, 'b_45619024': -77.0, 'b_52767037': -69.0, 'b_33557575': -57.0, 'b_33557563': -50.0, 'b_33557562': -41.0, 'b_33557256': -59.0, 'b_38215273': -73.0, 'b_33557258': -59.0, 'b_38011565': -49.0, 'b_7612914': -68.0}"
92,m_1085,s_3485330,{}
93,m_1085,s_3545599,"{'b_33557576': -47.0, 'b_33557575': -45.0, 'b_33557563': -55.0, 'b_33557258': -65.0, 'b_33557257': -60.0, 'b_33556158': -54.0, 'b_52499089': -57.0, 'b_38011565': -59.0, 'b_17772949': -57.0, 'b_23451117': -66.0}"
94,m_1085,s_3586491,"{'b_33557576': -52.0, 'b_33557575': -47.0, 'b_33557563': -55.0, 'b_33557562': -56.0, 'b_15396209': -81.0, 'b_15396208': -67.0, 'b_38215273': -72.0, 'b_38011565': -69.0, 'b_55545861': -77.0, 'b_29186407': -66.0, 'b_14739250': -55.0, 'b_55420301': -68.0, 'b_55420302': -72.0, 'b_33557232': -73.0}"
95,m_1085,s_3620257,"{'b_33557248': -59.0, 'b_23451118': -69.0, 'b_23451080': -64.0, 'b_33557258': -78.0, 'b_33557256': -72.0, 'b_33557255': -70.0, 'b_14884599': -59.0, 'b_14831664': -76.0, 'b_49175029': -45.0, 'b_49175028': -40.0, 'b_23451117': -69.0, 'b_38011565': -74.0, 'b_49655393': -75.0, 'b_23451079': -56.0, 'b_23451022': -70.0, 'b_23451023': -75.0, 'b_33557247': -56.0, 'b_23451538': -80.0, 'b_1876130': -74.0, 'b_42074121': -60.0}"
96,m_1085,s_3664782,"{'b_33557576': -72.0, 'b_33557575': -67.0, 'b_33557563': -80.0, 'b_33557562': -77.0, 'b_15396209': -52.0, 'b_15396208': -47.0, 'b_38215273': -78.0, 'b_38011565': -79.0, 'b_55545861': -80.0, 'b_33557231': -77.0, 'b_29186407': -78.0, 'b_14739250': -75.0, 'b_55420301': -79.0, 'b_33557232': -81.0}"
97,m_1085,s_368882,"{'b_33557248': -58.0, 'b_1774557': -73.0, 'b_23451080': -80.0, 'b_8633588': -79.0, 'b_40257880': -82.0, 'b_33557255': -78.0, 'b_14884599': -77.0, 'b_33557258': -83.0, 'b_33557247': -59.0, 'b_23451117': -66.0, 'b_38011565': -81.0, 'b_23451118': -65.0, 'b_42074121': -63.0, 'b_49175028': -63.0, 'b_23451079': -75.0, 'b_1876130': -80.0}"
98,m_1085,s_3691,"{'b_33556885': -78.0, 'b_33557570': -76.0, 'b_33557571': -78.0, 'b_30228929': -50.0, 'b_30228930': -50.0, 'b_33556903': -78.0, 'b_13900257': -79.0, 'b_18126919': -77.0, 'b_33557541': -72.0}"
99,m_1085,s_3752049,"{'b_33557576': -84.0, 'b_23451080': -62.0, 'b_24442413': -76.0, 'b_1774812': -74.0, 'b_23451023': -78.0, 'b_42074121': -69.0, 'b_33557258': -71.0, 'b_33557257': -65.0, 'b_33557256': -58.0, 'b_33557255': -56.0, 'b_14884599': -72.0, 'b_14831664': -49.0, 'b_49175029': -78.0, 'b_49175028': -68.0, 'b_49655393': -46.0, 'b_33557563': -79.0, 'b_33557562': -78.0, 'b_23451079': -60.0, 'b_23451118': -80.0, 'b_33557248': -78.0, 'b_52767037': -75.0, 'b_33557247': -69.0, 'b_38011565': -68.0}"
100,m_1085,s_3753192,"{'b_8633588': -77.0, 'b_33555057': -68.0, 'b_23451117': -71.0, 'b_50570172': -45.0, 'b_29379756': -67.0, 'b_33555035': -61.0, 'b_33555034': -64.0, 'b_23451538': -77.0, 'b_33555056': -61.0, 'b_23451118': -75.0, 'b_50570173': -49.0}"
101,m_1085,s_3754758,"{'b_46297164': -77.0, 'b_37513344': -72.0, 'b_23451731': -74.0, 'b_23451762': -79.0, 'b_33556143': -78.0, 'b_33556865': -73.0, 'b_38067099': -72.0, 'b_38151706': -78.0, 'b_52492009': -53.0, 'b_15042405': -69.0}"
102,m_1085,s_3768076,"{'b_33557576': -50.0, 'b_33557575': -43.0, 'b_33557563': -57.0, 'b_33557562': -58.0, 'b_15396209': -74.0, 'b_15396208': -65.0, 'b_38215273': -67.0, 'b_33557258': -70.0, 'b_38011565': -70.0, 'b_55545861': -73.0, 'b_29186407': -66.0, 'b_14739250': -57.0, 'b_55420301': -70.0, 'b_33557232': -67.0}"
103,m_1085,s_3869193,"{'b_33557576': -59.0, 'b_52767037': -62.0, 'b_23451080': -75.0, 'b_33557563': -52.0, 'b_33557258': -57.0, 'b_33557256': -74.0, 'b_38215273': -59.0, 'b_14831664': -67.0, 'b_38215274': -71.0, 'b_38011565': -56.0, 'b_55420302': -78.0}"
104,m_1085,s_402248,"{'b_33556884': -67.0, 'b_23451528': -56.0, 'b_18126919': -69.0, 'b_23451527': -56.0, 'b_23817813': -72.0, 'b_29656441': -76.0, 'b_2246926': -76.0, 'b_33557541': -67.0, 'b_57206287': -51.0, 'b_33556903': -61.0, 'b_49047415': -80.0, 'b_13900257': -75.0, 'b_30228929': -79.0, 'b_50570147': -68.0, 'b_50570146': -52.0}"
105,m_1085,s_410718,"{'b_14159458': -76.0, 'b_14159459': -81.0, 'b_33556902': -76.0, 'b_33557570': -78.0, 'b_33557571': -78.0, 'b_54218814': -79.0, 'b_458719': -67.0, 'b_57206287': -79.0, 'b_23451514': -73.0, 'b_23451515': -78.0, 'b_30228929': -79.0, 'b_45524181': -82.0, 'b_4240835': -75.0, 'b_35876369': -77.0, 'b_34366045': -77.0, 'b_34366044': -77.0, 'b_33556479': -80.0, 'b_14425819': -82.0, 'b_33557231': -74.0, 'b_13900257': -76.0, 'b_33557232': -78.0, 'b_18126919': -62.0, 'b_33557541': -76.0, 'b_33557540': -79.0, 'b_23451528': -80.0, 'b_23451527': -80.0, 'b_55545861': -78.0, 'b_29656441': -76.0, 'b_33557034': -81.0, 'b_30228930': -79.0, 'b_33556903': -77.0, 'b_49047414': -73.0, 'b_49047415': -73.0, 'b_4654899': -55.0, 'b_33556885': -75.0, 'b_33556884': -70.0, 'b_33555060': -68.0, 'b_33555061': -71.0, 'b_23451581': -76.0, 'b_23451582': -78.0, 'b_33557039': -81.0, 'b_33556509': -80.0, 'b_44834929': -77.0, 'b_50570147': -82.0, 'b_50570146': -79.0}"
106,m_1085,s_413695,"{'b_441207': -60.0, 'b_443277': -61.0, 'b_30090703': -72.0, 'b_30106872': -71.0, 'b_438273': -61.0, 'b_33555991': -73.0, 'b_40027442': -67.0, 'b_52774739': -63.0, 'b_15344347': -50.0, 'b_15344346': -47.0, 'b_41178299': -69.0, 'b_30090761': -67.0}"
107,m_1085,s_415783,"{'b_46206905': -73.0, 'b_40802720': -65.0, 'b_23451208': -66.0, 'b_22671428': -77.0, 'b_33555079': -71.0, 'b_42286772': -52.0, 'b_5398422': -65.0, 'b_19944796': -66.0, 'b_33556846': -41.0, 'b_13024702': -61.0}"
108,m_1085,s_433191,"{'b_55667839': -69.0, 'b_29110124': -70.0, 'b_438848': -70.0, 'b_46186164': -72.0, 'b_29110123': -71.0, 'b_23451028': -65.0, 'b_33556870': -80.0, 'b_36831562': -78.0, 'b_441301': -76.0, 'b_23451027': -63.0, 'b_441205': -79.0, 'b_441185': -80.0, 'b_44149836': -70.0, 'b_441500': -79.0, 'b_33556128': -64.0, 'b_33556166': -69.0, 'b_34435941': -67.0, 'b_33556127': -63.0, 'b_23451191': -77.0, 'b_33556677': -71.0, 'b_33556615': -78.0, 'b_443613': -72.0, 'b_33556631': -77.0, 'b_14082325': -73.0, 'b_23451039': -77.0, 'b_23451074': -73.0, 'b_23451071': -65.0, 'b_23451073': -70.0, 'b_23451072': -61.0, 'b_23451030': -74.0, 'b_36606325': -77.0, 'b_23451588': -76.0, 'b_16768008': -73.0, 'b_441251': -77.0, 'b_33555069': -76.0, 'b_441514': -70.0, 'b_443315': -78.0, 'b_23451181': -75.0}"
109,m_1085,s_525396,"{'b_441288': -74.0, 'b_438454': -69.0, 'b_33555870': -58.0, 'b_438470': -56.0, 'b_44295554': -73.0, 'b_40219303': -74.0, 'b_40219304': -78.0, 'b_36898016': -71.0, 'b_435893': -56.0, 'b_28163461': -61.0, 'b_5578133': -71.0, 'b_23451662': -81.0, 'b_8834109': -71.0, 'b_441204': -76.0, 'b_441206': -79.0, 'b_33555747': -80.0, 'b_23451634': -82.0, 'b_33555749': -82.0, 'b_1843861': -69.0, 'b_36898191': -72.0, 'b_33556090': -66.0, 'b_33556106': -81.0, 'b_33555803': -82.0, 'b_33556079': -74.0, 'b_443273': -77.0, 'b_33555869': -57.0, 'b_33557507': -78.0, 'b_33556279': -68.0, 'b_33555820': -70.0, 'b_8834554': -69.0, 'b_33557569': -75.0, 'b_33555843': -80.0, 'b_441318': -56.0, 'b_5842196': -68.0, 'b_33555024': -82.0, 'b_435880': -68.0, 'b_441314': -70.0, 'b_33556091': -61.0, 'b_28163475': -59.0, 'b_33557079': -80.0, 'b_33557078': -76.0, 'b_33555848': -72.0, 'b_33555117': -82.0, 'b_33556078': -71.0, 'b_2396564': -72.0, 'b_33555819': -73.0, 'b_5578134': -73.0, 'b_33556280': -70.0}"
110,m_1085,s_610240,"{'b_46297164': -65.0, 'b_441500': -72.0, 'b_55185719': -74.0, 'b_54218814': -68.0, 'b_22501734': -50.0, 'b_23451046': -79.0, 'b_33556870': -53.0, 'b_22384641': -49.0, 'b_55101519': -67.0, 'b_55101518': -54.0, 'b_33556858': -72.0, 'b_52774739': -70.0, 'b_37513344': -73.0, 'b_37873392': -82.0, 'b_33556999': -72.0, 'b_23451731': -64.0, 'b_22501735': -49.0, 'b_33556967': -64.0, 'b_33556869': -55.0, 'b_33556868': -62.0, 'b_23451209': -60.0, 'b_33556966': -57.0, 'b_33556867': -58.0, 'b_23451781': -71.0, 'b_33556631': -73.0, 'b_33556759': -73.0, 'b_23451039': -73.0, 'b_22501733': -50.0, 'b_23451030': -81.0, 'b_30090703': -65.0, 'b_33555045': -78.0, 'b_23451762': -78.0, 'b_33557071': -76.0, 'b_8627439': -65.0, 'b_33556784': -73.0, 'b_30586969': -70.0, 'b_23451517': -73.0}"
111,m_1085,s_769217,"{'b_33557576': -70.0, 'b_52767037': -79.0, 'b_33557575': -63.0, 'b_33557563': -59.0, 'b_33557258': -70.0, 'b_33557257': -67.0, 'b_33557256': -79.0, 'b_38215273': -40.0, 'b_33557562': -59.0, 'b_38215274': -50.0, 'b_39341777': -78.0, 'b_38011565': -70.0, 'b_14739250': -79.0, 'b_55420301': -76.0, 'b_55420302': -78.0}"
112,m_1085,s_78967,"{'b_33556320': -78.0, 'b_14875268': -29.0, 'b_14875269': -36.0, 'b_33555855': -70.0, 'b_33556048': -71.0, 'b_25575898': -65.0, 'b_33556288': -75.0, 'b_33555053': -78.0, 'b_10441443': -71.0, 'b_33556282': -65.0, 'b_28153776': -60.0}"
113,m_1085,s_80298,"{'b_33557576': -75.0, 'b_45619024': -79.0, 'b_52767037': -75.0, 'b_33557575': -66.0, 'b_33557563': -67.0, 'b_33557258': -66.0, 'b_33557257': -62.0, 'b_33557256': -80.0, 'b_38215273': -76.0, 'b_33557562': -62.0, 'b_1773992': -80.0, 'b_38011565': -62.0, 'b_1774800': -74.0, 'b_7612914': -49.0, 'b_7612915': -58.0, 'b_33556200': -65.0}"
114,m_1085,s_815705,"{'b_9495224': -59.0, 'b_40802720': -69.0, 'b_42234104': -67.0, 'b_22671428': -48.0}"
115,m_1085,s_81773,"{'b_33557576': -72.0, 'b_33557575': -62.0, 'b_33557563': -80.0, 'b_33557562': -80.0, 'b_33557257': -83.0, 'b_33556158': -80.0, 'b_38067099': -80.0, 'b_52499089': -71.0, 'b_29186407': -36.0, 'b_52492009': -81.0, 'b_14739250': -80.0, 'b_55420301': -82.0}"
116,m_1085,s_817781,"{'b_46353677': -41.0, 'b_19276512': -42.0, 'b_43936255': -84.0}"
117,m_1085,s_859330,"{'b_441204': -72.0, 'b_438454': -58.0, 'b_33557569': -70.0, 'b_40219303': -43.0, 'b_40219304': -50.0, 'b_5449038': -75.0, 'b_435880': -59.0, 'b_441314': -60.0}"
118,m_1085,s_93235,"{'b_441288': -62.0, 'b_29243583': -48.0, 'b_38340116': -73.0, 'b_443358': -62.0, 'b_33557045': -65.0, 'b_438392': -62.0, 'b_41177210': -71.0}"
119,m_1085,s_93269,"{'b_438647': -65.0, 'b_33557507': -72.0, 'b_8834109': -71.0, 'b_8834554': -70.0, 'b_33557425': -67.0, 'b_33557077': -75.0, 'b_20554315': -41.0, 'b_33557052': -72.0, 'b_40807576': -74.0, 'b_441448': -66.0, 'b_40790486': -69.0, 'b_33557046': -81.0, 'b_33557068': -74.0, 'b_33557069': -70.0, 'b_435981': -65.0}"
120,m_1089,s_1040968,"{'b_30792062': -76.0, 'b_20517863': -78.0, 'b_12509505': -41.0, 'b_56705341': -51.0, 'b_37751360': -51.0, 'b_15213069': -73.0, 'b_15213068': -71.0, 'b_12509506': -53.0, 'b_40825642': -76.0, 'b_27013011': -73.0, 'b_39423415': -76.0, 'b_11489946': -74.0, 'b_400957': -76.0}"
121,m_1089,s_110661,"{'b_33087605': -61.0, 'b_55450859': -67.0, 'b_24501122': -59.0, 'b_13947190': -30.0, 'b_43772967': -50.0, 'b_30384158': -67.0, 'b_31369887': -71.0}"
122,m_1089,s_1258698,"{'b_34600215': -73.0, 'b_41241396': -62.0, 'b_32343696': -79.0, 'b_51815842': -81.0, 'b_11607042': -76.0, 'b_31767693': -53.0, 'b_39354340': -52.0, 'b_39354341': -61.0}"
123,m_1089,s_1271815,"{'b_43260258': -60.0, 'b_43253970': -60.0, 'b_43257713': -72.0, 'b_29493909': -80.0, 'b_43260151': -72.0, 'b_43257685': -70.0, 'b_21308204': -55.0, 'b_21308203': -44.0}"
124,m_1089,s_1273837,"{'b_23609780': -63.0, 'b_42153561': -77.0, 'b_55181069': -33.0, 'b_45242487': -66.0, 'b_5126463': -29.0, 'b_7955930': -70.0, 'b_34442791': -69.0, 'b_55181070': -38.0, 'b_8046969': -81.0}"
125,m_1089,s_1280325,"{'b_44393160': -63.0, 'b_27912221': -45.0, 'b_8081057': -73.0, 'b_37998032': -34.0, 'b_12683472': -72.0, 'b_56915297': -78.0, 'b_8109053': -63.0}"
126,m_1089,s_1308227,"{'b_30792062': -40.0, 'b_30792061': -48.0, 'b_50023073': -77.0, 'b_22958792': -43.0, 'b_15213069': -72.0, 'b_15213068': -72.0, 'b_19741184': -74.0, 'b_35727790': -72.0, 'b_29417392': -72.0, 'b_50340063': -49.0}"
127,m_1089,s_1355338,"{'b_5127073': -77.0, 'b_32602187': -72.0, 'b_14151326': -77.0, 'b_22225235': -57.0, 'b_11720201': -70.0}"
128,m_1089,s_140376,"{'b_46283811': -70.0, 'b_22551697': -81.0, 'b_24524075': -44.0, 'b_54981337': -76.0, 'b_17483517': -73.0, 'b_22551698': -76.0, 'b_49797502': -77.0, 'b_16937882': -71.0, 'b_28821437': -44.0, 'b_38324455': -74.0, 'b_26526405': -75.0, 'b_13915416': -53.0, 'b_27396369': -64.0, 'b_49797501': -75.0, 'b_51126719': -64.0}"
129,m_1089,s_1533181,"{'b_11908468': -73.0, 'b_40980562': -78.0, 'b_26582273': -80.0, 'b_22908109': -79.0, 'b_22908108': -80.0, 'b_37932474': -80.0, 'b_22908537': -80.0, 'b_49893893': -81.0, 'b_49063452': -80.0, 'b_5859649': -81.0, 'b_8046970': -81.0, 'b_1174587': -70.0, 'b_51817227': -40.0, 'b_7778271': -79.0, 'b_22908538': -78.0, 'b_41289865': -81.0, 'b_16006636': -79.0}"
130,m_1089,s_169102,"{'b_39909034': -70.0, 'b_8180354': -70.0, 'b_32747530': -76.0, 'b_56817795': -45.0, 'b_20741937': -71.0, 'b_33320616': -45.0, 'b_53778431': -66.0, 'b_24808229': -71.0}"
131,m_1089,s_173613,"{'b_54981338': -74.0, 'b_54981337': -60.0, 'b_56803299': -70.0, 'b_12596643': -39.0, 'b_12596644': -56.0, 'b_26526405': -73.0, 'b_27396369': -66.0, 'b_15044376': -64.0, 'b_15044375': -60.0, 'b_29487738': -38.0, 'b_34029811': -40.0}"
132,m_1089,s_1896961,"{'b_30792062': -69.0, 'b_30792061': -74.0, 'b_15213069': -62.0, 'b_15213068': -60.0, 'b_40825642': -41.0, 'b_39423415': -42.0}"
