mall_id,shop_id,wifi_infos
m_4422,s_401379,157
m_4422,s_4037,294
m_4422,s_4038871,23
m_4422,s_404628,117
m_4422,s_407619,51
m_4422,s_417837,257
m_4422,s_422407,13
m_4422,s_433847,799
m_4422,s_44244,183
m_4422,s_46479,94
m_4422,s_46984,293
m_4422,s_47692,538
m_4422,s_51180,250
m_4422,s_512627,227
m_4422,s_523046,518
m_4422,s_532615,601
m_4422,s_536613,146
m_4422,s_53925,52
m_4422,s_591798,3
m_4422,s_594743,53
m_4422,s_60284,71
m_4422,s_642947,138
m_4422,s_647275,849
m_4422,s_647507,397
m_4422,s_647624,727
m_4422,s_647739,386
m_4422,s_647740,17
m_4422,s_648391,612
m_4422,s_648600,208
m_4422,s_649012,413
m_4422,s_649260,44
m_4422,s_649372,297
m_4422,s_649379,564
m_4422,s_649384,340
m_4422,s_649551,190
m_4422,s_662040,38
m_4422,s_689432,82
m_4422,s_704740,80
m_4422,s_70737,45
m_4422,s_72880,176
m_4422,s_775144,221
m_4422,s_80703,125
m_4422,s_80952,125
m_4422,s_80972,213
m_4422,s_81304,137
m_4422,s_82615,110
m_4422,s_90620,255
m_4422,s_912604,97
m_4422,s_915826,612
m_4422,s_921625,976
m_4422,s_98248,85
m_4459,s_1033403,9
m_4459,s_1099827,72
m_4459,s_1133951,20
m_4459,s_1154200,72
m_4459,s_1331326,11
m_4459,s_13513,335
m_4459,s_1400552,4
m_4459,s_1456580,126
m_4459,s_1859519,25
m_4459,s_1870370,8
m_4459,s_1879187,191
m_4459,s_195436,66
m_4459,s_1960620,69
m_4459,s_1975493,155
m_4459,s_2004846,63
m_4459,s_2072770,72
m_4459,s_249281,32
m_4459,s_252918,37
m_4459,s_2577825,233
m_4459,s_266793,39
m_4459,s_267069,79
m_4459,s_270092,37
m_4459,s_271995,2
m_4459,s_2737905,54
m_4459,s_2785606,267
m_4459,s_2840330,29
m_4459,s_2843399,24
m_4459,s_284588,156
m_4459,s_287686,46
m_4459,s_288356,197
m_4459,s_2889598,21
m_4459,s_289252,60
m_4459,s_2910446,3
m_4459,s_301314,93
m_4459,s_3055108,28
m_4459,s_317350,74
m_4459,s_3399,3
m_4459,s_3442627,129
m_4459,s_3457827,15
m_4459,s_352426,102
m_4459,s_3595309,27
m_4459,s_3661081,33
m_4459,s_3698000,1
m_4459,s_3704217,7
m_4459,s_3737771,73
m_4459,s_3785784,1
m_4459,s_378743,354
m_4459,s_3891213,24
m_4459,s_390874,52
m_4459,s_397569,111
m_4459,s_4058937,1
m_4459,s_412057,434
m_4459,s_417479,105
m_4459,s_4228,61
m_4459,s_426185,1
m_4459,s_429850,52
m_4459,s_429890,26
m_4459,s_447915,1
m_4459,s_454171,18
m_4459,s_461558,40
m_4459,s_473535,52
m_4459,s_476966,31
m_4459,s_480334,140
m_4459,s_492790,33
m_4459,s_501451,4
m_4459,s_5041,37
m_4459,s_529895,3
m_4459,s_545313,8
m_4459,s_553880,40
m_4459,s_567432,40
m_4459,s_569679,32
m_4459,s_59576,52
m_4459,s_60813,65
m_4459,s_627795,75
m_4459,s_635063,16
m_4459,s_649506,11
m_4459,s_672697,37
m_4459,s_691387,8
m_4459,s_751035,8
m_4459,s_8081,395
m_4459,s_83428,179
m_4459,s_839278,102
m_4459,s_869303,28
m_4495,s_1030148,40
m_4495,s_1094909,98
m_4495,s_1105219,5
m_4495,s_11611,768
m_4495,s_140147,240
m_4495,s_1771340,20
m_4495,s_2067711,3
m_4495,s_2102965,24
m_4495,s_22749,261
m_4495,s_2322935,18
m_4495,s_2841630,5
m_4495,s_2855961,3
m_4495,s_2979856,7
m_4495,s_3081846,145
m_4495,s_3124455,17
m_4495,s_3165827,20
m_4495,s_318653,13
m_4495,s_3210024,17
m_4495,s_3229729,235
m_4495,s_3303153,71
m_4495,s_3543025,101
m_4495,s_3555194,6
m_4495,s_3555763,86
m_4495,s_3556431,49
m_4495,s_3602497,17
m_4495,s_3666994,132
m_4495,s_3674,135
m_4495,s_3792895,1
m_4495,s_3804087,890
m_4495,s_3812235,224
m_4495,s_3830102,5
m_4495,s_383114,16
m_4495,s_3862773,177
m_4495,s_3869228,66
m_4495,s_3873196,154
m_4495,s_3899731,76
m_4495,s_3942481,38
m_4495,s_3974807,73
m_4495,s_422917,35
m_4495,s_424468,6
m_4495,s_424540,182
m_4495,s_439021,605
m_4495,s_442093,7
m_4495,s_453472,21
m_4495,s_453553,63
m_4495,s_464299,13
m_4495,s_464581,39
m_4495,s_47911,132
m_4495,s_489221,78
m_4495,s_490189,12
m_4495,s_497319,910
m_4495,s_51188,141
m_4495,s_520565,8
m_4495,s_523391,194
m_4495,s_53252,6
m_4495,s_547200,37
m_4495,s_58528,6
m_4495,s_58763,32
m_4495,s_60148,17
m_4495,s_6112,37
m_4495,s_622959,7
m_4495,s_631943,107
m_4495,s_635371,521
m_4495,s_641801,44
m_4495,s_647236,3
m_4495,s_647575,19
m_4495,s_654696,13
m_4495,s_663478,44
m_4495,s_667400,58
m_4495,s_667673,6
m_4495,s_6977,195
m_4495,s_72341,71
m_4495,s_72384,66
m_4495,s_795874,16
m_4495,s_84945,222
m_4495,s_91738,55
m_4495,s_9394,318
m_4495,s_961412,8
m_4495,s_977450,116
m_4515,s_102875,7
m_4515,s_1123382,13
m_4515,s_11314,445
m_4515,s_1190792,155
m_4515,s_1304957,209
m_4515,s_1384353,1
m_4515,s_1407542,59
m_4515,s_1407548,64
m_4515,s_1466414,10
m_4515,s_1570795,34
m_4515,s_161220,401
m_4515,s_174514,4
m_4515,s_1789522,63
m_4515,s_1789616,3
m_4515,s_191112,130
m_4515,s_1928741,7
m_4515,s_1956651,35
m_4515,s_2036245,34
m_4515,s_203644,206
m_4515,s_2071179,47
m_4515,s_2089306,65
m_4515,s_2265037,2
m_4515,s_2564023,30
m_4515,s_2617388,11
m_4515,s_2638701,23
m_4515,s_2647504,5
m_4515,s_2675649,5
m_4515,s_2735399,39
m_4515,s_2817989,23
m_4515,s_2871319,1
m_4515,s_2933331,27
m_4515,s_2964875,11
m_4515,s_300761,24
m_4515,s_3026171,114
m_4515,s_3033228,58
m_4515,s_3039256,3
m_4515,s_3068005,24
m_4515,s_316601,14
m_4515,s_3191416,1
m_4515,s_3209755,62
m_4515,s_324258,1
m_4515,s_3318453,8
m_4515,s_3477356,22
m_4515,s_3501047,47
m_4515,s_356208,715
m_4515,s_3571306,124
m_4515,s_3638462,18
m_4515,s_3659505,2
m_4515,s_3667782,23
m_4515,s_3668076,30
m_4515,s_3668961,87
m_4515,s_3669242,6
m_4515,s_3670154,92
m_4515,s_3671247,90
m_4515,s_3671427,80
m_4515,s_3710061,1
m_4515,s_3769175,41
m_4515,s_3786904,17
m_4515,s_3815050,29
m_4515,s_3815723,1
m_4515,s_3823685,20
m_4515,s_3830180,19
m_4515,s_38433,39
m_4515,s_3918970,18
m_4515,s_3925610,4
m_4515,s_3948708,3
m_4515,s_3949011,25
m_4515,s_3961656,22
m_4515,s_3965917,94
m_4515,s_3966285,27
m_4515,s_3971040,65
m_4515,s_3981260,21
m_4515,s_4010136,5
m_4515,s_4046680,1
m_4515,s_4063542,1
m_4515,s_407823,55
m_4515,s_408566,33
m_4515,s_409480,37
m_4515,s_410102,46
m_4515,s_410136,44
m_4515,s_410433,26
m_4515,s_4121,99
m_4515,s_414544,62
m_4515,s_415347,7
m_4515,s_422013,15
m_4515,s_424678,132
m_4515,s_429563,120
m_4515,s_430425,24
m_4515,s_436701,3
m_4515,s_447517,80
m_4515,s_449590,7
m_4515,s_458435,39
m_4515,s_480999,141
m_4515,s_506643,148
m_4515,s_527165,120
m_4515,s_547896,117
m_4515,s_567614,2
m_4515,s_570834,49
m_4515,s_573865,44
m_4515,s_607113,208
m_4515,s_617290,138
m_4515,s_639143,37
m_4515,s_641900,123
m_4515,s_648039,48
m_4515,s_685797,11
m_4515,s_688107,71
m_4515,s_73078,2
m_4515,s_743260,58
m_4515,s_759040,4
m_4515,s_788664,55
m_4515,s_910896,1
m_4515,s_914155,1
m_4515,s_917534,5
m_4515,s_98832,301
m_4543,s_106617,83
m_4543,s_1071640,35
m_4543,s_1126238,170
m_4543,s_128741,113
m_4543,s_140852,174
m_4543,s_14691,196
m_4543,s_1509145,36
m_4543,s_1541539,40
m_4543,s_1914060,45
m_4543,s_1915400,34
m_4543,s_2069453,1
m_4543,s_2110059,1
m_4543,s_2275600,55
m_4543,s_2319717,36
m_4543,s_242373,140
m_4543,s_2445437,451
m_4543,s_2446192,300
m_4543,s_2482,86
m_4543,s_2621549,186
m_4543,s_2673,207
m_4543,s_2701486,1
m_4543,s_2771475,114
m_4543,s_2901154,51
m_4543,s_2910661,53
m_4543,s_2914890,30
m_4543,s_3057347,54
m_4543,s_3064563,87
m_4543,s_3180941,1
m_4543,s_320899,197
m_4543,s_326331,66
m_4543,s_326592,152
m_4543,s_3443681,61
m_4543,s_350209,54
m_4543,s_3505136,15
m_4543,s_3640314,46
m_4543,s_3686746,4
m_4543,s_3817720,34
m_4543,s_3820932,16
m_4543,s_3848314,31
m_4543,s_3856067,65
m_4543,s_386878,119
m_4543,s_3906300,50
m_4543,s_390713,12
m_4543,s_391549,98
m_4543,s_392307,126
m_4543,s_3957902,21
m_4543,s_3976684,35
m_4543,s_398661,226
m_4543,s_3989426,2
m_4543,s_3992229,82
m_4543,s_4000299,12
m_4543,s_400690,60
m_4543,s_4009443,4
m_4543,s_4013482,12
m_4543,s_402417,153
m_4543,s_4029193,11
m_4543,s_4036887,75
m_4543,s_405447,100
m_4543,s_405559,126
m_4543,s_4067339,2
m_4543,s_410709,210
m_4543,s_410784,760
m_4543,s_415178,164
m_4543,s_425580,167
m_4543,s_425960,119
m_4543,s_426105,61
m_4543,s_43922,455
m_4543,s_450260,1
m_4543,s_455144,58
m_4543,s_4976,68
m_4543,s_514565,84
m_4543,s_54974,56
m_4543,s_562307,65
m_4543,s_584235,567
m_4543,s_61648,312
m_4543,s_61949,293
m_4543,s_61964,183
m_4543,s_639610,50
m_4543,s_64362,2
m_4543,s_710449,32
m_4543,s_730219,102
m_4543,s_789882,10
m_4543,s_791997,62
m_4543,s_823738,9
m_4543,s_82666,118
m_4543,s_833226,40
m_4543,s_859026,184
m_4543,s_869267,612
m_4543,s_872975,14
m_4543,s_880685,150
m_4543,s_91922,8
m_4543,s_93881,15
m_4543,s_96068,133
m_4548,s_1127426,47
m_4548,s_1165035,110
m_4548,s_1416035,66
m_4548,s_1429779,27
m_4548,s_1466509,72
m_4548,s_1528893,70
m_4548,s_159323,40
m_4548,s_161113,748
m_4548,s_170768,34
m_4548,s_1726888,101
m_4548,s_1850420,138
m_4548,s_202786,1
m_4548,s_2116283,127
m_4548,s_216139,246
m_4548,s_2222286,3
m_4548,s_254361,142
m_4548,s_2618546,17
m_4548,s_2677493,23
m_4548,s_2687171,2
m_4548,s_3210612,8
m_4548,s_3338614,138
m_4548,s_3373584,24
m_4548,s_3389951,35
m_4548,s_349254,121
m_4548,s_3537478,17
m_4548,s_3637396,67
m_4548,s_3680478,74
m_4548,s_374415,52
m_4548,s_3752681,60
m_4548,s_3818188,53
m_4548,s_3838703,30
m_4548,s_3839400,2
m_4548,s_3848603,18
m_4548,s_3858837,1
m_4548,s_3858849,8
m_4548,s_3893373,16
m_4548,s_3908987,4
m_4548,s_3911903,13
m_4548,s_3920164,65
m_4548,s_392554,43
m_4548,s_3978758,4
m_4548,s_3992868,18
m_4548,s_401197,17
m_4548,s_4025249,62
m_4548,s_4054936,1
m_4548,s_407151,26
m_4548,s_407794,64
m_4548,s_414211,47
m_4548,s_4234,82
m_4548,s_430868,104
m_4548,s_435823,48
m_4548,s_435884,3
m_4548,s_440649,129
m_4548,s_478948,24
m_4548,s_504703,378
m_4548,s_505072,39
m_4548,s_506648,19
m_4548,s_519044,1
m_4548,s_537558,12
m_4548,s_555440,3
m_4548,s_575013,118
m_4548,s_58136,78
m_4548,s_614631,1
m_4548,s_668128,93
m_4548,s_671711,13
m_4548,s_677320,9
m_4548,s_681862,82
m_4548,s_69510,140
m_4548,s_698185,73
m_4548,s_717663,26
m_4548,s_722010,16
m_4548,s_729363,21
m_4548,s_765697,50
m_4548,s_783059,216
m_4548,s_794482,3
m_4548,s_811504,40
m_4548,s_816019,4
m_4548,s_8300,201
m_4548,s_87161,88
m_4548,s_985020,65
m_4572,s_1103736,2
m_4572,s_11587,424
m_4572,s_130105,28
m_4572,s_13720,119
m_4572,s_1394575,46
m_4572,s_1396510,112
m_4572,s_1403260,212
m_4572,s_14510,80
m_4572,s_1481516,36
m_4572,s_1483750,8
m_4572,s_165068,41
m_4572,s_1680957,1
m_4572,s_1715733,57
m_4572,s_171739,69
m_4572,s_1751592,137
m_4572,s_17870,26
m_4572,s_1850740,57
m_4572,s_2029893,67
m_4572,s_2075904,22
m_4572,s_2081158,46
m_4572,s_2089311,121
m_4572,s_21063,2
m_4572,s_2183977,37
m_4572,s_233553,77
m_4572,s_250204,41
m_4572,s_2741065,25
m_4572,s_2763,8
m_4572,s_2806670,1
m_4572,s_2887427,218
m_4572,s_2931210,63
m_4572,s_299072,78
m_4572,s_302010,27
m_4572,s_3145085,29
m_4572,s_3183550,141
m_4572,s_319825,23
m_4572,s_322025,51
m_4572,s_3297981,122
m_4572,s_330315,233
m_4572,s_3339453,151
m_4572,s_3366580,64
m_4572,s_3370813,74
m_4572,s_3371573,27
m_4572,s_3386564,233
m_4572,s_339864,39
m_4572,s_3406010,1
m_4572,s_344530,13
m_4572,s_3479099,28
m_4572,s_3501499,4
m_4572,s_3505465,138
m_4572,s_357493,1
m_4572,s_363970,69
m_4572,s_3699440,63
m_4572,s_3719859,2
m_4572,s_3751588,96
m_4572,s_3776240,128
m_4572,s_3781991,48
m_4572,s_3788822,72
m_4572,s_381352,24
m_4572,s_3816069,67
m_4572,s_3846531,37
m_4572,s_3850506,2
m_4572,s_3860591,74
m_4572,s_3862784,18
m_4572,s_3862856,3
m_4572,s_3865315,33
m_4572,s_389311,7
m_4572,s_3911623,26
m_4572,s_3919017,59
m_4572,s_3930322,152
m_4572,s_3944911,171
m_4572,s_395674,81
m_4572,s_3963181,1
m_4572,s_3964159,51
m_4572,s_3964480,3
m_4572,s_3996004,9
m_4572,s_3998594,125
m_4572,s_4018521,3
m_4572,s_4032775,13
m_4572,s_4034,110
m_4572,s_4059139,1
m_4572,s_408237,82
m_4572,s_4095,89
m_4572,s_411101,625
m_4572,s_41228,164
m_4572,s_416143,171
m_4572,s_424358,31
m_4572,s_430706,32
m_4572,s_431044,97
m_4572,s_436546,2
m_4572,s_437265,290
m_4572,s_44445,191
m_4572,s_451065,103
m_4572,s_458533,68
m_4572,s_49161,42
m_4572,s_49217,48
m_4572,s_49322,74
m_4572,s_495336,94
m_4572,s_50488,48
m_4572,s_558370,36
m_4572,s_577642,79
m_4572,s_59649,58
m_4572,s_596994,179
m_4572,s_59772,79
m_4572,s_61425,2
m_4572,s_62271,31
m_4572,s_626230,5
m_4572,s_626429,2
m_4572,s_628924,153
m_4572,s_663912,25
m_4572,s_674166,107
m_4572,s_70482,123
m_4572,s_711274,59
m_4572,s_71488,224
m_4572,s_72293,19
m_4572,s_756864,58
m_4572,s_76655,76
m_4572,s_794320,122
m_4572,s_8170,289
m_4572,s_82879,52
m_4572,s_870979,118
m_4572,s_895010,15
m_4572,s_933157,1
m_4759,s_1094944,239
m_4759,s_1243486,15
m_4759,s_1311618,81
m_4759,s_1888112,1
m_4759,s_2143711,31
m_4759,s_2718985,126
m_4759,s_2743843,137
m_4759,s_301610,149
m_4759,s_303316,448
m_4759,s_309718,50
m_4759,s_3134255,83
m_4759,s_313661,103
m_4759,s_314274,38
m_4759,s_324967,73
m_4759,s_330608,83
m_4759,s_334588,137
m_4759,s_3346235,9
m_4759,s_334783,62
m_4759,s_3439578,18
m_4759,s_3487910,107
m_4759,s_351173,146
m_4759,s_3560141,25
m_4759,s_3570574,18
m_4759,s_3600253,3
m_4759,s_361284,19
m_4759,s_3638531,131
m_4759,s_3640569,9
m_4759,s_3668327,60
m_4759,s_3673918,8
m_4759,s_370942,80
m_4759,s_3751163,60
m_4759,s_3753266,102
m_4759,s_3775198,50
m_4759,s_3806788,14
m_4759,s_3819451,3
m_4759,s_382895,146
m_4759,s_3835228,21
m_4759,s_387007,25
m_4759,s_3877563,39
m_4759,s_3889454,120
m_4759,s_389749,345
m_4759,s_3903055,519
m_4759,s_3931231,236
m_4759,s_393659,57
m_4759,s_394275,2
m_4759,s_3951063,8
m_4759,s_395287,26
m_4759,s_3957825,3
m_4759,s_395816,68
m_4759,s_398021,78
m_4759,s_398423,166
m_4759,s_399996,148
m_4759,s_401160,167
m_4759,s_4030261,15
m_4759,s_405416,120
m_4759,s_414542,198
m_4759,s_417793,150
m_4759,s_422361,115
m_4759,s_425455,12
m_4759,s_425817,209
m_4759,s_435924,9
m_4759,s_436296,60
m_4759,s_468735,46
m_4759,s_483385,100
m_4759,s_486554,148
m_4759,s_535007,171
m_4759,s_573178,1
m_4759,s_575460,6
m_4759,s_581806,2
m_4759,s_589719,13
m_4759,s_589756,6
m_4759,s_607412,16
m_4828,s_1088475,38
m_4828,s_11240,240
m_4828,s_1127179,122
m_4828,s_1177459,35
m_4828,s_1198956,243
m_4828,s_127656,147
m_4828,s_13222,523
m_4828,s_1477072,72
m_4828,s_1652892,183
m_4828,s_166625,82
m_4828,s_1735720,94
m_4828,s_1940531,279
m_4828,s_1940595,166
m_4828,s_1947425,46
m_4828,s_1962458,1
m_4828,s_1995951,272
m_4828,s_2012819,456
m_4828,s_2052042,33
m_4828,s_209252,140
m_4828,s_2092689,136
m_4828,s_211238,135
m_4828,s_215172,10
m_4828,s_22112,510
m_4828,s_226890,297
m_4828,s_227333,172
m_4828,s_2389972,23
m_4828,s_2539031,226
m_4828,s_2566459,30
m_4828,s_2585527,180
m_4828,s_2586004,131
m_4828,s_2613795,2
m_4828,s_2718160,219
m_4828,s_2729735,129
m_4828,s_2730025,92
m_4828,s_2731472,92
m_4828,s_2733650,181
m_4828,s_2734277,4
m_4828,s_2734278,50
m_4828,s_2741113,61
m_4828,s_2742599,24
m_4828,s_2761121,85
m_4828,s_2797213,3
m_4828,s_28214,524
m_4828,s_2877277,115
m_4828,s_2910011,145
m_4828,s_2920981,101
m_4828,s_3122553,29
m_4828,s_3126052,456
m_4828,s_3200568,12
m_4828,s_3286678,286
m_4828,s_337522,285
m_4828,s_3405070,430
m_4828,s_3406785,144
m_4828,s_3438666,35
m_4828,s_344471,446
m_4828,s_3457358,28
m_4828,s_3505339,55
m_4828,s_3520629,40
m_4828,s_3523608,174
m_4828,s_3573112,78
m_4828,s_3576025,160
m_4828,s_3656794,259
m_4828,s_3656983,1
m_4828,s_3681192,36
m_4828,s_3717981,95
m_4828,s_3723094,14
m_4828,s_3738983,278
m_4828,s_374276,48
m_4828,s_3768841,16
m_4828,s_3773222,183
m_4828,s_3787317,11
m_4828,s_3794316,21
m_4828,s_3799435,4
m_4828,s_3819009,60
m_4828,s_3821257,342
m_4828,s_3822355,64
m_4828,s_3828265,1
m_4828,s_3852776,44
m_4828,s_3856576,191
m_4828,s_3867720,107
m_4828,s_3884,152
m_4828,s_3885417,183
m_4828,s_3900057,50
m_4828,s_3910882,30
m_4828,s_391624,54
m_4828,s_3926172,223
m_4828,s_3952760,87
m_4828,s_3960783,4
m_4828,s_3968046,9
m_4828,s_3970394,9
m_4828,s_3970727,38
m_4828,s_4006973,31
m_4828,s_4015206,18
m_4828,s_4044918,8
m_4828,s_411845,632
m_4828,s_428001,68
m_4828,s_428659,4
m_4828,s_438949,50
m_4828,s_439084,8
m_4828,s_441526,27
m_4828,s_444998,141
m_4828,s_445254,51
m_4828,s_445798,347
m_4828,s_44649,366
m_4828,s_448183,353
m_4828,s_448622,383
m_4828,s_449543,2
m_4828,s_46369,98
m_4828,s_492843,8
m_4828,s_5054,50
m_4828,s_53809,67
m_4828,s_545851,109
m_4828,s_549355,21
m_4828,s_558690,40
m_4828,s_573408,118
m_4828,s_596554,95
m_4828,s_615439,341
m_4828,s_62373,104
m_4828,s_640653,81
m_4828,s_671938,32
m_4828,s_751128,102
m_4828,s_781695,49
m_4828,s_827298,125
m_4828,s_928760,137
m_4828,s_936311,174
m_4923,s_1027638,276
m_4923,s_1038683,9
m_4923,s_11771,163
m_4923,s_1236343,72
m_4923,s_1336941,17
m_4923,s_1596,9
m_4923,s_1643755,106
m_4923,s_17627,2
m_4923,s_181450,51
m_4923,s_187554,116
m_4923,s_1885581,208
m_4923,s_1948691,149
m_4923,s_196563,12
m_4923,s_2002226,9
m_4923,s_2160895,32
m_4923,s_217184,50
m_4923,s_2295562,43
m_4923,s_2391477,105
m_4923,s_2419464,6
m_4923,s_2472726,30
m_4923,s_292318,76
m_4923,s_299383,446
m_4923,s_3036430,91
m_4923,s_3253654,4
m_4923,s_3275341,9
m_4923,s_329914,12
m_4923,s_3340392,20
m_4923,s_3427511,15
m_4923,s_3487533,16
m_4923,s_3631237,98
m_4923,s_3647496,1
m_4923,s_3683550,77
m_4923,s_3770084,20
m_4923,s_381961,58
m_4923,s_3873162,46
m_4923,s_3889,75
m_4923,s_3904072,60
m_4923,s_391136,33
m_4923,s_3915708,25
m_4923,s_3916127,20
m_4923,s_392725,26
m_4923,s_3943893,43
m_4923,s_395475,145
m_4923,s_3969442,139
m_4923,s_3972062,8
m_4923,s_3977532,64
m_4923,s_3993419,7
m_4923,s_3995889,27
m_4923,s_401630,84
m_4923,s_408205,46
m_4923,s_408746,14
m_4923,s_413732,50
m_4923,s_431870,111
m_4923,s_432526,60
m_4923,s_440615,94
m_4923,s_454565,255
m_4923,s_45716,26
m_4923,s_469643,32
m_4923,s_474005,42
m_4923,s_476649,37
m_4923,s_480794,120
m_4923,s_489693,102
m_4923,s_491933,23
m_4923,s_497035,83
m_4923,s_504634,55
m_4923,s_516869,20
m_4923,s_524143,117
m_4923,s_526144,12
m_4923,s_527387,39
m_4923,s_555478,171
m_4923,s_557294,178
m_4923,s_565844,30
m_4923,s_591653,34
m_4923,s_61789,33
m_4923,s_626485,136
m_4923,s_65896,44
m_4923,s_677276,3
m_4923,s_688959,69
m_4923,s_697142,45
m_4923,s_758055,23
m_4923,s_77634,34
m_4923,s_7966,218
m_4923,s_87840,51
m_4923,s_89033,110
m_4923,s_89172,16
m_4923,s_98843,27
m_5076,s_1022130,149
m_5076,s_1088390,107
m_5076,s_1103875,55
m_5076,s_1118857,45
m_5076,s_1128535,8
m_5076,s_1272007,57
m_5076,s_1353355,80
m_5076,s_1379964,55
m_5076,s_1381796,10
m_5076,s_1392881,115
m_5076,s_1856624,256
m_5076,s_199860,78
m_5076,s_2082938,72
m_5076,s_2151409,6
m_5076,s_240662,765
m_5076,s_2409036,16
m_5076,s_2547179,130
m_5076,s_2664420,14
m_5076,s_2915009,407
m_5076,s_293485,245
m_5076,s_2987052,5
m_5076,s_3044261,12
m_5076,s_3083105,132
m_5076,s_3153582,178
m_5076,s_320250,6
m_5076,s_3332602,125
m_5076,s_3410212,313
m_5076,s_3459393,34
m_5076,s_3491319,100
m_5076,s_3492951,38
m_5076,s_3518590,31
m_5076,s_3611218,776
m_5076,s_3645092,140
m_5076,s_3707289,6
m_5076,s_371078,63
m_5076,s_371187,102
m_5076,s_3722108,14
m_5076,s_3726210,113
m_5076,s_3734634,56
m_5076,s_374610,51
m_5076,s_3746789,256
m_5076,s_374909,311
m_5076,s_376593,826
m_5076,s_377133,100
m_5076,s_377148,98
m_5076,s_378016,182
m_5076,s_381381,174
m_5076,s_381923,13
m_5076,s_382453,255
m_5076,s_383322,105
m_5076,s_383832,54
m_5076,s_384268,31
m_5076,s_384270,123
m_5076,s_384679,68
m_5076,s_386179,27
m_5076,s_3876627,154
m_5076,s_3880033,102
m_5076,s_389522,51
m_5076,s_3905577,204
m_5076,s_391914,97
m_5076,s_3923514,23
m_5076,s_392473,152
m_5076,s_3924954,9
m_5076,s_3962148,20
m_5076,s_3975406,27
m_5076,s_399764,39
m_5076,s_402684,205
m_5076,s_402997,148
m_5076,s_4032676,90
m_5076,s_403844,13
m_5076,s_404530,228
m_5076,s_404873,528
m_5076,s_405393,5
m_5076,s_407156,438
m_5076,s_410773,969
m_5076,s_414488,128
m_5076,s_415527,157
m_5076,s_416270,30
m_5076,s_422335,140
m_5076,s_431207,180
m_5076,s_434884,81
m_5076,s_435270,1
m_5076,s_436942,116
m_5076,s_437604,254
m_5076,s_437652,81
m_5076,s_437656,133
m_5076,s_441668,34
m_5076,s_444977,33
m_5076,s_446208,40
m_5076,s_446763,23
m_5076,s_447954,112
m_5076,s_449241,125
m_5076,s_453137,101
m_5076,s_460945,50
m_5076,s_462427,50
m_5076,s_466444,80
m_5076,s_473048,15
m_5076,s_474012,29
m_5076,s_475229,39
m_5076,s_491291,57
m_5076,s_493593,219
m_5076,s_520585,66
m_5076,s_521485,40
m_5076,s_532041,97
m_5076,s_532393,212
m_5076,s_533970,3063
m_5076,s_542946,51
m_5076,s_557224,4
m_5076,s_560820,197
m_5076,s_562490,1218
m_5076,s_563264,23
m_5076,s_606438,9
m_5076,s_628407,238
m_5076,s_662764,127
m_5076,s_664795,24
m_5076,s_673301,42
m_5076,s_687203,8
m_5076,s_698873,468
m_5076,s_709357,61
m_5076,s_713593,15
m_5076,s_724666,24
m_5076,s_729375,78
m_5076,s_741161,226
m_5076,s_752099,1
m_5076,s_78194,150
m_5076,s_783770,17
m_5076,s_802750,50
m_5076,s_926156,1096
m_5076,s_931177,278
m_5076,s_931488,1
m_5076,s_934283,23
m_5076,s_984707,68
m_5085,s_1027669,66
m_5085,s_13320,762
m_5085,s_1431978,1
m_5085,s_1463608,926
m_5085,s_1638701,1
m_5085,s_164812,84
m_5085,s_1807029,308
m_5085,s_2286,5
m_5085,s_236074,525
m_5085,s_242273,11
m_5085,s_2611362,53
m_5085,s_2741908,112
m_5085,s_3012238,1209
m_5085,s_305684,334
m_5085,s_3080133,397
m_5085,s_3087252,69
m_5085,s_309169,63
m_5085,s_3104248,175
m_5085,s_321509,1400
m_5085,s_3609622,332
m_5085,s_3672536,37
m_5085,s_37223,146
m_5085,s_376156,126
m_5085,s_3776,258
m_5085,s_3830455,1
m_5085,s_3873266,76
m_5085,s_3873796,153
m_5085,s_387516,266
m_5085,s_390493,258
m_5085,s_3942942,115
m_5085,s_396402,118
m_5085,s_3975436,23
m_5085,s_3981172,229
m_5085,s_3985067,27
m_5085,s_410080,223
m_5085,s_410668,1103
m_5085,s_412507,94
m_5085,s_415053,120
m_5085,s_4154,273
m_5085,s_417337,555
m_5085,s_429884,32
m_5085,s_429968,291
m_5085,s_430953,78
m_5085,s_447329,21
m_5085,s_450917,406
m_5085,s_451213,152
m_5085,s_458443,124
m_5085,s_459151,99
m_5085,s_474556,20
m_5085,s_484792,55
m_5085,s_485188,248
m_5085,s_490197,149
m_5085,s_5035,107
m_5085,s_506480,2
m_5085,s_506813,76
m_5085,s_51375,112
m_5085,s_520637,135
m_5085,s_521847,191
m_5085,s_531622,103
m_5085,s_533848,3
m_5085,s_56827,1
m_5085,s_573811,377
m_5085,s_600863,165
m_5085,s_631728,85
m_5085,s_652484,67
m_5085,s_658804,134
m_5085,s_707931,90
m_5085,s_715740,57
m_5085,s_719088,410
m_5085,s_73557,391
m_5085,s_7464,319
m_5085,s_747328,110
m_5085,s_75197,207
m_5085,s_794176,74
m_5085,s_839383,100
m_5085,s_85155,43
m_5085,s_852693,1586
m_5085,s_89640,22
m_5085,s_89981,4
m_5154,s_1077802,107
m_5154,s_1164115,757
m_5154,s_117882,20
m_5154,s_12015,212
m_5154,s_1202321,8
m_5154,s_1329736,239
m_5154,s_1392455,77
m_5154,s_141882,88
m_5154,s_141925,69
